kepoi_name,koi_disposition,koi_pdisposition,koi_period,koi_duration,koi_prad,koi_depth,koi_model_snr
"K06074.01","FALSE POSITIVE","FALSE POSITIVE",8.4803048,7.5348,4.13,2672.9,70.10
"K06075.01","FALSE POSITIVE","FALSE POSITIVE",8.947426242,4.89701,45.87,85995.2,7878.00
"K06076.01","FALSE POSITIVE","FALSE POSITIVE",9.93443795,8.098,35.54,2750,92.80
"K06077.01","FALSE POSITIVE","FALSE POSITIVE",2.173552528,1.6107,23.51,3026,35.90
"K00266.02","CANDIDATE","CANDIDATE",47.7439509,2.99,1.74,96.9,15.00
"K00992.02","CANDIDATE","CANDIDATE",4.57834367,3.987,1.44,140.7,11.40
"K06078.01","FALSE POSITIVE","FALSE POSITIVE",10.157715971,2.9526,42.27,9520.1,168.00
"K01522.02","CANDIDATE","CANDIDATE",12.654896,4.325,1.02,100.6,10.40
"K06168.01","CANDIDATE","CANDIDATE",131.258668,4.89,1.59,153,8.50
"K07870.01","CANDIDATE","CANDIDATE",92.552007,2.135,2.1,282.6,7.30
"K06168.02","CANDIDATE","CANDIDATE",75.072964,9.21,1.09,74.3,7.10
"K06168.03","FALSE POSITIVE","FALSE POSITIVE",404.701927,3.981,1.94,236.2,7.80
"K06169.01","FALSE POSITIVE","FALSE POSITIVE",0.779609509,4.013,1.07,88.5,21.00
"K06170.01","FALSE POSITIVE","FALSE POSITIVE",15.80529628,1.56,,,
"K06171.01","FALSE POSITIVE","FALSE POSITIVE",2.103239235,7.08365,64.15,314928,3069.40
"K06172.01","CANDIDATE","CANDIDATE",31.8134892,1.422,1.18,234.2,5.20
"K02610.02","CANDIDATE","CANDIDATE",115.230655,17.735,4.02,164.4,21.30
"K02714.03","CONFIRMED","CANDIDATE",184.262741,11.94,2.57,292.2,21.10
"K02719.02","CANDIDATE","CANDIDATE",106.25976,6.101,1.5,354,7.70
"K02828.02","CANDIDATE","CANDIDATE",505.462916,10.127,3.46,1724,17.60
"K02869.02","CANDIDATE","CANDIDATE",274.743032,9.137,2.16,309,12.20
"K00423.02","CANDIDATE","CANDIDATE",360.477635,4.332,11943.8,604,7.30
"K02871.03","CANDIDATE","CANDIDATE",18.0811429,4.44,0.75,71.2,5.70
"K02926.03","CONFIRMED","CANDIDATE",20.9569985,3.493,2.38,1917.9,22.70
"K06079.01","FALSE POSITIVE","FALSE POSITIVE",15.249335907,3.82224,45.92,34565.1,635.50
"K06080.01","FALSE POSITIVE","FALSE POSITIVE",4.816610903,3.82353,26.15,80226,759.10
"K06081.01","FALSE POSITIVE","FALSE POSITIVE",2.305903447,3.3828,39.04,23268.7,511.70
"K06082.01","FALSE POSITIVE","FALSE POSITIVE",1.814128042,3.0646,426.98,2063.6,163.90
"K07871.01","FALSE POSITIVE","FALSE POSITIVE",1.247121237,9.363,18.39,966.7,92.10
"K06083.01","FALSE POSITIVE","FALSE POSITIVE",4.128795314,2.771,52,154870,1041.80
"K06084.01","FALSE POSITIVE","FALSE POSITIVE",3.269176601,2.7233,164.61,59095,515.50
"K06085.01","CANDIDATE","CANDIDATE",5.902596818,5.5711,25.8,54894,533.90
"K06086.01","FALSE POSITIVE","FALSE POSITIVE",15.995094054,8.45037,17.09,44315.3,2019.70
"K06173.01","CANDIDATE","CANDIDATE",214.013044,7.87,1.54,123.2,9.00
"K06174.01","FALSE POSITIVE","FALSE POSITIVE",0.70914232,1.936,7.27,2560,2.60
"K06175.01","FALSE POSITIVE","FALSE POSITIVE",9.86869589,2.876,21.68,5915,15.80
"K01541.02","FALSE POSITIVE","FALSE POSITIVE",66.34455122,3.64,,,
"K06176.01","CANDIDATE","CANDIDATE",143.09688,17.74,1.48,125,6.40
"K06176.02","CANDIDATE","CANDIDATE",73.4567573,2.74,,,
"K06177.01","FALSE POSITIVE","FALSE POSITIVE",0.978362973,1.206,1.04,37.1,15.90
"K06178.01","CANDIDATE","CANDIDATE",13.0327301,3.902,1.64,242.3,11.10
"K02926.04","CONFIRMED","CANDIDATE",37.6333868,4.49,2.25,1661.7,18.60
"K02971.02","CANDIDATE","CANDIDATE",31.9533679,8.424,1.65,106.1,15.20
"K03028.02","CANDIDATE","CANDIDATE",458.16754,6.97,2.11,683,5.60
"K03088.02","CANDIDATE","CANDIDATE",67.8766605,2.598,1.92,389.2,9.10
"K03090.02","FALSE POSITIVE","FALSE POSITIVE",15.0367776,3.042,8.02,503.5,10.80
"K03214.02","CANDIDATE","CANDIDATE",25.0901574,8.273,1.35,37.7,12.10
"K03371.02","CONFIRMED","CANDIDATE",12.25384348,2.373,1,147.7,12.30
"K03401.02","CANDIDATE","CANDIDATE",326.6708,10.84,2.2,386.4,10.80
"K00129.02","CANDIDATE","CANDIDATE",143.21109362,2.71,,,
"K00238.03","CANDIDATE","CANDIDATE",362.97828,14.083,1.96,260.6,13.00
"K00593.04","CANDIDATE","CANDIDATE",240.192808,9.72,2.68,605.8,12.00
"K06087.01","FALSE POSITIVE","FALSE POSITIVE",22.16127178,3.699,69.44,5259,56.60
"K00993.03","CANDIDATE","CANDIDATE",86.723653,4.852,1.43,241,9.40
"K06088.01","FALSE POSITIVE","FALSE POSITIVE",2.745121487,2.9845,9.55,14608,86.70
"K06089.01","FALSE POSITIVE","FALSE POSITIVE",282.9656538,21.4259,71.61,467860,1365.90
"K06090.01","FALSE POSITIVE","FALSE POSITIVE",37.32030954,6.9616,36.96,4325,171.30
"K07878.01","CANDIDATE","CANDIDATE",36.566324,4.832,15.41,2943,8.10
"K06091.01","FALSE POSITIVE","FALSE POSITIVE",5.889372452,4.94674,50.78,56841,4146.70
"K06092.01","FALSE POSITIVE","FALSE POSITIVE",2.581595167,4.9153,40.94,171132,338.20
"K06093.01","CANDIDATE","CANDIDATE",20.5736113,11.222,3.86,76,12.30
"K03163.01","FALSE POSITIVE","FALSE POSITIVE",0.566801886,5.733,0.54,5.9,16.30
"K03169.01","FALSE POSITIVE","FALSE POSITIVE",180.71809,10.85,1.28,31.2,8.60
"K03172.01","FALSE POSITIVE","FALSE POSITIVE",6.5583706,3.286,39.06,136,18.10
"K03173.01","FALSE POSITIVE","FALSE POSITIVE",434.39148,13.02,1.59,120.3,10.40
"K03180.01","FALSE POSITIVE","FALSE POSITIVE",71.1577054,4.85,,,
"K03181.01","FALSE POSITIVE","FALSE POSITIVE",73.26417,5.54,1.32,38.4,3.00
"K03184.02","CONFIRMED","FALSE POSITIVE",11.3220104,5.86,0.91,17.1,8.10
"K03186.01","FALSE POSITIVE","FALSE POSITIVE",681.9363102,7.94066,61.52,186528,5388.30
"K03187.01","FALSE POSITIVE","FALSE POSITIVE",0.705891195,5.281,1,15,32.90
"K03191.01","FALSE POSITIVE","FALSE POSITIVE",377.88909,9.259,3.17,92.8,11.60
"K03192.01","FALSE POSITIVE","FALSE POSITIVE",199.21638,9.23,2.36,62.5,10.60
"K03195.01","FALSE POSITIVE","FALSE POSITIVE",121.70747,1.37,3.02,98.2,6.90
"K03198.01","FALSE POSITIVE","FALSE POSITIVE",273.528359,22.346,115.4,408.5,32.10
"K03199.01","FALSE POSITIVE","FALSE POSITIVE",3.88258905,2.741,0.78,57.8,13.20
"K03201.01","FALSE POSITIVE","FALSE POSITIVE",135.57186,9.94,0.83,41.2,5.70
"K03207.01","CANDIDATE","CANDIDATE",0.954388314,6.26,2.27,57.2,56.30
"K03210.01","FALSE POSITIVE","FALSE POSITIVE",173.06929,12.84,30.29,576.7,19.90
"K03215.01","FALSE POSITIVE","FALSE POSITIVE",1.039046871,1.689,0.48,24.4,9.30
"K03222.01","FALSE POSITIVE","FALSE POSITIVE",0.607538435,5.549,1.34,34.9,30.40
"K03228.01","FALSE POSITIVE","FALSE POSITIVE",0.98762513,1.127,1.14,28.6,14.80
"K03233.01","FALSE POSITIVE","FALSE POSITIVE",113.0707574,9.03,,,
"K03235.01","FALSE POSITIVE","FALSE POSITIVE",66.713573,4.487,0.98,63.9,6.70
"K03251.01","FALSE POSITIVE","FALSE POSITIVE",135.223193,8.989,0.92,56.3,8.90
"K03283.01","FALSE POSITIVE","FALSE POSITIVE",195.7093855,10.78,,,
"K03378.01","FALSE POSITIVE","FALSE POSITIVE",27.6775212,2.513,23.04,293.9,12.30
"K03381.01","FALSE POSITIVE","FALSE POSITIVE",35.2340413,11.874,2.21,465.5,14.70
"K03405.01","FALSE POSITIVE","FALSE POSITIVE",20.9794338,3.762,24.76,2388.2,32.20
"K03406.01","FALSE POSITIVE","FALSE POSITIVE",15.6937855,5.149,1.99,367.7,14.20
"K03420.01","CANDIDATE","CANDIDATE",5.77451117,3.752,1.87,156.3,11.20
"K03442.01","FALSE POSITIVE","FALSE POSITIVE",20.73376301,5.8043,54.58,104599,97.30
"K03488.01","FALSE POSITIVE","FALSE POSITIVE",63.571688,6.01,2.14,591,5.40
"K03507.01","FALSE POSITIVE","FALSE POSITIVE",338.20075,15.23,2.08,678.2,11.10
"K00351.07","CONFIRMED","CANDIDATE",124.922516,11.942,3.37,498.7,24.40
"K03764.01","FALSE POSITIVE","FALSE POSITIVE",1.303570451,2.28163,235.58,332340,573.20
"K03774.01","FALSE POSITIVE","FALSE POSITIVE",3.72277264,15.869,22.78,1114.6,58.10
"K03829.01","FALSE POSITIVE","FALSE POSITIVE",3.886730304,16.1723,61.58,372425,280.60
"K03833.01","FALSE POSITIVE","FALSE POSITIVE",49.5740154,63.196,5.01,8772.9,200.60
"K01231.02","FALSE POSITIVE","FALSE POSITIVE",10.42360821,5.404,1.67,878.3,18.70
"K01920.02","CANDIDATE","CANDIDATE",10.1384691,4.026,0.74,92.8,9.10
"K01992.03","CONFIRMED","CANDIDATE",85.517344,9.331,3.04,270.2,12.90
"K03155.01","FALSE POSITIVE","FALSE POSITIVE",161.2529031,24.3711,59.07,94008,576.60
"K03156.01","FALSE POSITIVE","FALSE POSITIVE",0.761119678,1.43,27.81,1112,9.70
"K03156.04","FALSE POSITIVE","FALSE POSITIVE",94.212787,14.48,35.89,55654,112.30
"K06618.01","CANDIDATE","CANDIDATE",8.6040858,3.01,0.94,87.6,6.40
"K06619.01","FALSE POSITIVE","FALSE POSITIVE",1.330333096,5.045,24.3,61867,700.50
"K06620.01","FALSE POSITIVE","FALSE POSITIVE",1.140133012,9.251,126.77,223.2,63.40
"K06621.01","FALSE POSITIVE","FALSE POSITIVE",7.946367138,2.58667,36.01,278086,1228.90
"K06622.01","FALSE POSITIVE","FALSE POSITIVE",16.832079803,7.79748,61.35,48374.6,5156.60
"K06623.01","FALSE POSITIVE","FALSE POSITIVE",7.346159047,6.5974,44.48,121807,2541.20
"K06624.01","FALSE POSITIVE","FALSE POSITIVE",26.2402438,3.024,1.16,174,7.90
"K06625.01","FALSE POSITIVE","FALSE POSITIVE",10.738427243,2.3544,6.96,1684.2,112.80
"K07882.01","CANDIDATE","CANDIDATE",65.415183,4.224,1.31,417.1,8.90
"K06753.01","CANDIDATE","CANDIDATE",72.28198,2.478,13.11,1265,5.40
"K06754.01","FALSE POSITIVE","FALSE POSITIVE",23.832382513,7.06068,63.78,278997,2389.20
"K06755.01","FALSE POSITIVE","FALSE POSITIVE",1.428766771,3.9753,1.01,92.2,3.60
"K06756.01","FALSE POSITIVE","FALSE POSITIVE",14.5567427,1.421,1.38,185.1,8.90
"K06757.01","FALSE POSITIVE","FALSE POSITIVE",1.106560721,2.64151,47.63,253683,643.60
"K06758.01","FALSE POSITIVE","FALSE POSITIVE",0.721624431,2.54242,40.61,157754,514.40
"K06759.01","CANDIDATE","CANDIDATE",371.70965709,4.65,,,
"K06760.01","FALSE POSITIVE","FALSE POSITIVE",10.81589054,4.73495,32.48,45399.6,4313.40
"K06886.01","FALSE POSITIVE","FALSE POSITIVE",4.1747072,11.13,,,
"K06887.01","FALSE POSITIVE","FALSE POSITIVE",0.622303871,1.84,0.77,80.9,9.90
"K06888.01","FALSE POSITIVE","FALSE POSITIVE",23.3924063,3.416,0.84,62.3,8.10
"K06889.01","CANDIDATE","CANDIDATE",75.906736,11.64,0.63,26.9,9.20
"K06890.01","CANDIDATE","CANDIDATE",2.15888911,1.791,0.72,102.4,9.90
"K06891.01","FALSE POSITIVE","FALSE POSITIVE",4.608901433,8.73393,48.72,378548,2624.60
"K06892.01","CANDIDATE","CANDIDATE",17.5806026,4.17,1.87,138.8,8.40
"K06893.01","FALSE POSITIVE","FALSE POSITIVE",3.326193904,2.08375,14.72,178470,502.00
"K07017.01","FALSE POSITIVE","FALSE POSITIVE",12.823275455,5.32062,44.29,121991,2541.70
"K07018.01","FALSE POSITIVE","FALSE POSITIVE",37.183276326,14.0996,55,221205,2648.40
"K07019.01","FALSE POSITIVE","FALSE POSITIVE",5.065329723,4.90392,60.35,155614,5497.00
"K07020.01","FALSE POSITIVE","FALSE POSITIVE",0.957079167,3.85011,72.76,48673.6,3062.60
"K07021.01","FALSE POSITIVE","FALSE POSITIVE",9.380632783,4.295,46.72,65832.8,1053.10
"K07022.01","FALSE POSITIVE","FALSE POSITIVE",10.064687893,3.59854,30.11,10088,585.40
"K07023.01","CANDIDATE","CANDIDATE",2.71772323,3.22,0.72,70.3,9.30
"K07024.01","FALSE POSITIVE","FALSE POSITIVE",7.73591011,5.01919,50.46,315131,3786.70
"K07152.01","FALSE POSITIVE","FALSE POSITIVE",3.359470825,2.14715,129.93,2707.8,504.10
"K07153.01","FALSE POSITIVE","FALSE POSITIVE",20.729255112,7.53677,53.87,341973,2957.70
"K07154.01","FALSE POSITIVE","FALSE POSITIVE",3.04459739,7.638,0.62,66.1,18.20
"K07155.01","FALSE POSITIVE","FALSE POSITIVE",3.796448299,11.5917,232.39,522879,1487.20
"K07155.02","FALSE POSITIVE","FALSE POSITIVE",3.79654367,11.4071,159.34,70781,283.70
"K07156.01","FALSE POSITIVE","FALSE POSITIVE",15.926990634,11.5142,93.94,394232,3458.30
"K07157.01","CANDIDATE","CANDIDATE",23.9830523,8.77,1.17,83.2,11.30
"K07158.01","FALSE POSITIVE","FALSE POSITIVE",1.219049953,1.477,2.48,53.5,10.10
"K07159.01","FALSE POSITIVE","FALSE POSITIVE",0.64585177,1.97644,51.1,308504,808.30
"K07283.01","CANDIDATE","CANDIDATE",134.413808,13.907,1.69,206.1,12.50
"K07284.01","FALSE POSITIVE","FALSE POSITIVE",1.70192371,3.0271,40.15,49833,351.10
"K07285.01","FALSE POSITIVE","FALSE POSITIVE",1.20693963,6.881,0.97,20,24.30
"K07286.01","FALSE POSITIVE","FALSE POSITIVE",3.008602107,4.34296,56.15,120272,502.00
"K07287.01","FALSE POSITIVE","FALSE POSITIVE",41.81145,2.208,1.4,302,5.90
"K07288.01","FALSE POSITIVE","FALSE POSITIVE",0.846291334,1.79962,30.8,190191,1049.30
"K07289.01","FALSE POSITIVE","FALSE POSITIVE",1.930451347,3.87956,58.77,53075.2,602.30
"K07290.01","FALSE POSITIVE","FALSE POSITIVE",2.427967843,4.7847,108.33,126975,472.80
"K07894.01","CANDIDATE","CANDIDATE",347.97611,16.77,1.62,341.3,11.90
"K07417.01","FALSE POSITIVE","FALSE POSITIVE",6.840305932,4.32742,62.08,124933,2025.70
"K07418.01","FALSE POSITIVE","FALSE POSITIVE",1.032967155,1.17,21.22,127.3,8.30
"K07419.01","FALSE POSITIVE","FALSE POSITIVE",2.489550708,2.84685,36.91,29838.9,443.60
"K07420.01","FALSE POSITIVE","FALSE POSITIVE",2.980479588,3.72527,70.52,375343,1737.70
"K07421.01","FALSE POSITIVE","FALSE POSITIVE",4.81712182,2.45699,43.45,35756.4,445.30
"K07422.01","FALSE POSITIVE","FALSE POSITIVE",2.479948394,5.7219,35.62,150682,489.60
"K07423.01","FALSE POSITIVE","FALSE POSITIVE",1.58742695,2.66475,37.64,76162,1150.70
"K07424.01","FALSE POSITIVE","FALSE POSITIVE",19.668404822,21.1764,42.91,352808,1834.50
"K04526.02","CANDIDATE","CANDIDATE",11.8187288,4.017,2.09,249,10.30
"K04535.02","CANDIDATE","CANDIDATE",5.78901936,3.102,0.78,110.3,7.80
"K04562.02","FALSE POSITIVE","FALSE POSITIVE",0.968065631,1.772,0.68,92.5,14.00
"K04598.02","FALSE POSITIVE","FALSE POSITIVE",0.824181335,2.4864,18.2,224.7,40.20
"K04716.02","CANDIDATE","CANDIDATE",12.26708306,2.7,,,
"K04766.02","FALSE POSITIVE","FALSE POSITIVE",2.45261841,1.9,0.69,85.5,8.80
"K04838.02","CANDIDATE","CANDIDATE",6.33342309,3.46,7.62,123.3,7.50
"K04871.02","CANDIDATE","CANDIDATE",5.522479,2.666,0.76,33.1,8.60
"K04881.02","FALSE POSITIVE","FALSE POSITIVE",0.706423768,1.0597,1.16,46.1,15.90
"K06368.01","CANDIDATE","CANDIDATE",9.4588054,3.66,1.78,270,8.60
"K06369.01","FALSE POSITIVE","FALSE POSITIVE",25.9534494,6.001,2.06,528.9,10.50
"K06370.01","FALSE POSITIVE","FALSE POSITIVE",3.49550335,3.799,0.66,60.9,9.60
"K06371.01","FALSE POSITIVE","FALSE POSITIVE",25.95193721,15.9897,123.34,399167,915.30
"K06372.01","CANDIDATE","CANDIDATE",71.008017,5.395,1.11,170.2,6.60
"K06373.01","FALSE POSITIVE","FALSE POSITIVE",31.024310431,7.63621,93.29,96480.3,4403.80
"K06374.01","FALSE POSITIVE","FALSE POSITIVE",0.634131057,2.851,0.58,27.1,11.70
"K06375.01","CANDIDATE","CANDIDATE",2.90805147,2.812,0.97,103.1,8.30
"K06376.01","FALSE POSITIVE","FALSE POSITIVE",1.992098705,4.03833,45.85,69414,1186.00
"K06496.01","FALSE POSITIVE","FALSE POSITIVE",1.78752921,5.315,5.86,62.9,16.00
"K06497.01","FALSE POSITIVE","FALSE POSITIVE",1.77555333,14.41,1.26,83.5,14.10
"K06498.01","FALSE POSITIVE","FALSE POSITIVE",5.462689263,3.2605,36.25,4184.6,82.60
"K06499.01","FALSE POSITIVE","FALSE POSITIVE",3.58966681,18.534,95.86,421.3,102.30
"K06500.01","FALSE POSITIVE","FALSE POSITIVE",1.37347867,12.62,4.25,289.9,27.20
"K06501.01","FALSE POSITIVE","FALSE POSITIVE",1.00960235,7.847,1.94,31.9,12.50
"K06502.01","FALSE POSITIVE","FALSE POSITIVE",1.060996585,2.6494,64.99,41142,339.50
"K06503.01","FALSE POSITIVE","FALSE POSITIVE",2.735152701,0.1046,3.27,283.3,4.70
"K06626.01","FALSE POSITIVE","FALSE POSITIVE",9.459993213,5.3012,51.89,237595,3164.40
"K06627.01","FALSE POSITIVE","FALSE POSITIVE",1.208524388,1.8478,26.71,4759.6,181.30
"K06628.01","FALSE POSITIVE","FALSE POSITIVE",3.79187443,3.5521,47.49,230736,1111.90
"K06629.01","FALSE POSITIVE","FALSE POSITIVE",17.844323157,5.07999,90.67,222364,4456.60
"K06630.01","FALSE POSITIVE","FALSE POSITIVE",34.6506368,10.287,12.35,502.5,21.60
"K06631.01","CANDIDATE","CANDIDATE",2.56271232,2.163,0.48,29.4,8.20
"K06632.01","FALSE POSITIVE","FALSE POSITIVE",12.643303542,5.48853,34.94,236718,2907.60
"K06633.01","FALSE POSITIVE","FALSE POSITIVE",1.36293943,10.32,31.28,54.4,15.80
"K07883.01","FALSE POSITIVE","FALSE POSITIVE",185.103836,4.19,14.63,581.4,10.90
"K06761.01","FALSE POSITIVE","FALSE POSITIVE",1.267693801,3.57993,64.84,333641,713.80
"K06762.01","CANDIDATE","CANDIDATE",15.08186,4.004,0.98,81.6,7.10
"K06763.01","CANDIDATE","CANDIDATE",2.44693823,0.954,0.56,26.4,9.00
"K06764.01","FALSE POSITIVE","FALSE POSITIVE",7.002865192,5.90232,75.09,349695,8168.60
"K06765.01","CANDIDATE","CANDIDATE",13.05609,3.498,1.3,170.8,10.80
"K06766.01","FALSE POSITIVE","FALSE POSITIVE",0.85450941,3.723,0.35,13.7,9.00
"K06767.01","FALSE POSITIVE","FALSE POSITIVE",30.130130001,13.4919,83.75,280751,2583.70
"K06768.01","FALSE POSITIVE","FALSE POSITIVE",7.0435762,15.76,,,
"K06769.01","FALSE POSITIVE","FALSE POSITIVE",9.12208711,4.62417,52.66,58790.4,1599.10
"K07886.01","FALSE POSITIVE","FALSE POSITIVE",366.71923,9.8,3.35,246.4,9.80
"K06894.01","FALSE POSITIVE","FALSE POSITIVE",6.373454978,3.9377,51.6,6084.6,258.10
"K06895.01","FALSE POSITIVE","FALSE POSITIVE",1.075577069,4.11779,69.11,140584,1589.60
"K06896.01","FALSE POSITIVE","FALSE POSITIVE",0.811390968,1.0114,14.74,139.9,19.20
"K06897.01","FALSE POSITIVE","FALSE POSITIVE",14.6494599,2.883,1,221,7.40
"K06898.01","FALSE POSITIVE","FALSE POSITIVE",321.00742,13.01,3.7,307.1,11.10
"K06899.01","FALSE POSITIVE","FALSE POSITIVE",27.81892382,8.3777,50,238224,156.80
"K06900.01","FALSE POSITIVE","FALSE POSITIVE",8.467706136,4.05376,43.98,77323.6,976.00
"K06901.01","FALSE POSITIVE","FALSE POSITIVE",24.70361995,6.9719,30.13,217538,268.70
"K07025.01","FALSE POSITIVE","FALSE POSITIVE",5.1348689,48.69,16.17,115.8,36.10
"K07026.01","FALSE POSITIVE","FALSE POSITIVE",5.251918489,5.59653,51.51,296478,6979.70
"K07027.01","FALSE POSITIVE","FALSE POSITIVE",3.62944008,5.94104,40.08,130083,5131.40
"K07028.01","FALSE POSITIVE","FALSE POSITIVE",43.263305017,10.0915,62.75,359086,2415.60
"K07029.01","FALSE POSITIVE","FALSE POSITIVE",6.042029838,8.0666,23.94,132864,312.50
"K07030.01","FALSE POSITIVE","FALSE POSITIVE",2.892087553,3.16757,47.55,71631,563.90
"K07031.01","FALSE POSITIVE","FALSE POSITIVE",5.40597608,2.79,31.78,461,23.50
"K07032.01","CANDIDATE","CANDIDATE",3.64049242,1.194,0.61,42.1,9.50
"K07033.01","FALSE POSITIVE","FALSE POSITIVE",0.510804497,2.539,1.58,42.7,15.40
"K07160.01","FALSE POSITIVE","FALSE POSITIVE",0.645850521,1.2082,0.69,54.9,16.80
"K07161.01","FALSE POSITIVE","FALSE POSITIVE",18.84497113,4.9442,5.35,4143.4,79.80
"K07162.01","CANDIDATE","CANDIDATE",5.1581317,7.773,2.02,37.9,13.00
"K07163.01","FALSE POSITIVE","FALSE POSITIVE",14.759477667,9.7746,76.06,357470,3813.50
"K07164.01","FALSE POSITIVE","FALSE POSITIVE",10.476258265,7.77203,54.13,120206,8251.50
"K07165.01","FALSE POSITIVE","FALSE POSITIVE",1.588298157,4.37027,120,165034,1071.60
"K07166.01","FALSE POSITIVE","FALSE POSITIVE",1.58826263,2.655,0.47,78.9,8.50
"K07167.01","FALSE POSITIVE","FALSE POSITIVE",3.909314318,5.36124,42.54,97123.4,1587.60
"K07168.01","FALSE POSITIVE","FALSE POSITIVE",1.38385822,1,,,
"K07891.01","FALSE POSITIVE","FALSE POSITIVE",0.79708975,3.301,0.54,19.3,9.80
"K07291.01","CANDIDATE","CANDIDATE",25.9136674,10.498,3.37,109.7,16.10
"K07292.01","FALSE POSITIVE","FALSE POSITIVE",8.5412411,3.654,1.4,298.8,10.70
"K07293.01","FALSE POSITIVE","FALSE POSITIVE",1.013922622,1.6393,31.98,34957,79.80
"K07294.01","FALSE POSITIVE","FALSE POSITIVE",17.918743061,4.36387,56.94,118355,4696.80
"K07295.01","FALSE POSITIVE","FALSE POSITIVE",2.287515702,10.0879,86.76,358575,3017.90
"K07296.01","FALSE POSITIVE","FALSE POSITIVE",659.2907,22.106,4.66,338.1,27.00
"K07297.01","FALSE POSITIVE","FALSE POSITIVE",24.847087207,7.28274,52.38,317670,6707.70
"K07298.01","FALSE POSITIVE","FALSE POSITIVE",0.85574731,2.01,,,
"K07299.01","FALSE POSITIVE","FALSE POSITIVE",20.867855659,5.73122,53.53,82601.4,2768.60
"K07425.01","FALSE POSITIVE","FALSE POSITIVE",3.401949837,16.5797,14.32,2477,304.00
"K07426.01","CANDIDATE","CANDIDATE",6.96197304,2.806,0.97,151.3,8.80
"K07427.01","CANDIDATE","CANDIDATE",7.8935324,3.444,0.78,47.6,8.30
"K07428.01","FALSE POSITIVE","FALSE POSITIVE",2.252822538,3.41062,57.6,269847,1575.90
"K07429.01","FALSE POSITIVE","FALSE POSITIVE",2.25284817,3.069,8.61,60,8.80
"K07430.01","CANDIDATE","CANDIDATE",1.320499473,1.184,18.94,204,12.00
"K07431.01","FALSE POSITIVE","FALSE POSITIVE",5.39525573,7.8377,152.74,104242,175.70
"K07432.01","CANDIDATE","CANDIDATE",13.1538409,11.56,1.03,104.6,10.60
"K05076.02","FALSE POSITIVE","FALSE POSITIVE",0.939740093,3.682,34.87,106.5,14.30
"K00460.02","CANDIDATE","CANDIDATE",36.0484798,5.763,1.24,127.6,8.50
"K05875.02","CANDIDATE","CANDIDATE",4.2742605,2.687,1.88,263.8,11.40
"K06064.02","FALSE POSITIVE","FALSE POSITIVE",265.299451,4.563,7.1,4946,34.30
"K06065.02","FALSE POSITIVE","FALSE POSITIVE",265.310499,4.013,4.69,1530,11.60
"K06165.02","FALSE POSITIVE","FALSE POSITIVE",35.4261827,4.393,153.72,317.6,7.10
"K06252.01","FALSE POSITIVE","FALSE POSITIVE",8.460438928,4.73492,36.62,76412.9,1797.40
"K06253.01","CANDIDATE","CANDIDATE",27.556452,8.23,1.4,289.2,6.70
"K06377.01","FALSE POSITIVE","FALSE POSITIVE",4.318726936,2.67349,29.74,59429,394.40
"K06378.01","FALSE POSITIVE","FALSE POSITIVE",3.22598684,1.67,,,
"K06379.01","FALSE POSITIVE","FALSE POSITIVE",76.45315813,5.1822,22.89,9662.2,151.80
"K06380.01","FALSE POSITIVE","FALSE POSITIVE",7.698431197,5.43677,42.72,42548.8,942.60
"K06381.01","FALSE POSITIVE","FALSE POSITIVE",0.504296702,1.4145,50.41,5995.4,231.80
"K06382.01","FALSE POSITIVE","FALSE POSITIVE",5.194256813,7.25775,41.77,38851.4,2390.40
"K06383.01","FALSE POSITIVE","FALSE POSITIVE",61.42252657,3.76585,41.01,337545,850.40
"K06384.01","CANDIDATE","CANDIDATE",566.28176,20.39,2.79,1200,8.90
"K06385.01","FALSE POSITIVE","FALSE POSITIVE",9.761172507,11.4007,95.58,205866,3150.90
"K06503.02","FALSE POSITIVE","FALSE POSITIVE",1.36513839,1.86,,,
"K06504.01","FALSE POSITIVE","FALSE POSITIVE",1.061008464,2.8029,32.58,408767,997.70
"K06505.01","FALSE POSITIVE","FALSE POSITIVE",1.36840167,4.58,,,
"K06506.01","FALSE POSITIVE","FALSE POSITIVE",5.8957069,56.84,32.41,129.7,24.10
"K06507.01","FALSE POSITIVE","FALSE POSITIVE",1.67473779,5.67,,,
"K06508.01","FALSE POSITIVE","FALSE POSITIVE",1.039370613,1.0713,12.6,743.6,182.90
"K06509.01","FALSE POSITIVE","FALSE POSITIVE",2.31169425,8.689,1.76,38.4,16.00
"K06510.01","FALSE POSITIVE","FALSE POSITIVE",2.072177815,4.54864,46.55,293717,590.70
"K06634.01","FALSE POSITIVE","FALSE POSITIVE",3.34328534,27.29,64,166.8,79.50
"K06635.01","CANDIDATE","CANDIDATE",0.52740121,4.807,1.49,1316,31.10
"K06636.01","FALSE POSITIVE","FALSE POSITIVE",0.905678252,1.249,0.78,70.4,11.10
"K06637.01","FALSE POSITIVE","FALSE POSITIVE",0.905672916,1,0.76,110.4,12.10
"K06639.01","FALSE POSITIVE","FALSE POSITIVE",0.790046373,4.9939,56.93,149304,174.50
"K06640.01","FALSE POSITIVE","FALSE POSITIVE",1.804591904,3.85009,80.87,137295,1666.60
"K06641.01","CANDIDATE","CANDIDATE",1.400903699,0.883,1.16,136.5,9.80
"K06642.01","FALSE POSITIVE","FALSE POSITIVE",1.14073528,2.394,0.68,13.5,7.80
